player_id,inn_outs,po,a,e,dp,zr,FPCT%,RF,CS%
bondto01,0.0,336.0,928.0,138.0,32.0,0.0,0.9015691868758916,inf,
bondwa01,12226.0,1919.0,98.0,36.0,101.0,0.0,0.9824646858256211,1.484786520530018,
bonege01,0.0,24.0,29.0,8.0,6.0,0.0,0.8688524590163934,inf,
bonesri01,3840.0,107.0,157.0,9.0,22.0,0.0,0.967032967032967,0.61875,
bonetju01,0.0,6.0,45.0,4.0,3.0,0.0,0.9272727272727272,inf,
boneyha01,0.0,0.0,0.0,0.0,0.0,0.0,,,
bongini01,0.0,95.0,1.0,1.0,1.0,0.0,0.9896907216494846,inf,
bongju01,234.0,3.0,18.0,0.0,6.0,0.0,1.0,0.8076923076923077,
bonhabi01,4462.0,103.0,297.0,26.0,18.0,0.0,0.9389671361502347,0.8068130883012102,
bonhati01,0.0,63.0,165.0,8.0,15.0,0.0,0.9661016949152542,inf,
bonifem01,16113.0,1174.0,941.0,65.0,203.0,0.0,0.9701834862385321,1.1813442561906535,
bonikjo01,299.0,7.0,22.0,0.0,1.0,0.0,1.0,0.8729096989966555,
bonilbo01,67451.0,4491.0,1922.0,266.0,256.0,0.0,0.9601736786944153,0.8556878326488858,
bonilju01,10296.0,853.0,1071.0,44.0,254.0,0.0,0.9776422764227642,1.6818181818181819,
bonilli01,63.0,3.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,
bonined01,387.0,9.0,12.0,1.0,6.0,0.0,0.9545454545454546,0.4883720930232558,
boninlu01,0.0,28.0,4.0,1.0,1.0,0.0,0.9696969696969697,inf,
bonneba01,39837.0,3390.0,235.0,79.0,25.0,0.0,0.978671706263499,0.8189622712553656,
bonnebi01,0.0,0.0,2.0,0.0,0.0,0.0,1.0,inf,
bonnebo01,933.0,51.0,93.0,6.0,18.0,0.0,0.96,1.3890675241157557,
bonnefr01,0.0,490.0,631.0,101.0,76.0,0.0,0.9173486088379705,inf,
bonogu01,0.0,0.0,5.0,1.0,0.0,0.0,0.8333333333333334,inf,
bonsebo01,1248.0,29.0,44.0,6.0,2.0,0.0,0.9240506329113924,0.5264423076923077,
bonurze01,0.0,8808.0,595.0,72.0,815.0,0.0,0.992401055408971,inf,
booeev01,0.0,144.0,49.0,17.0,10.0,0.0,0.919047619047619,inf,
bookebu01,166.0,27.0,2.0,1.0,0.0,0.0,0.9666666666666667,1.572289156626506,0.2
bookech01,33.0,0.0,0.0,0.0,0.0,0.0,,0.0,
bookegr01,792.0,28.0,41.0,4.0,3.0,0.0,0.9452054794520548,0.7840909090909091,
bookero01,1806.0,106.0,159.0,10.0,24.0,0.0,0.9636363636363636,1.3205980066445182,
boolal01,0.0,271.0,58.0,9.0,8.0,0.0,0.9733727810650887,inf,
boolere01,0.0,0.0,7.0,0.0,0.0,0.0,1.0,inf,
booneaa01,27094.0,1348.0,2033.0,139.0,259.0,0.0,0.9605113636363637,1.1230899830220713,
boonebo01,55702.0,11325.0,1185.0,183.0,155.0,76.0,0.9855826045852044,2.021291874618506,0.39749864056552475
boonebr01,45738.0,3445.0,4594.0,117.0,1085.0,0.0,0.9856547327121138,1.581857536402991,
booneda01,0.0,8.0,63.0,1.0,3.0,0.0,0.9861111111111112,inf,
booneda02,305.0,7.0,23.0,2.0,1.0,0.0,0.9375,0.8852459016393442,
boonege01,0.0,0.0,3.0,0.0,0.0,0.0,1.0,inf,
booneik01,0.0,470.0,28.0,21.0,5.0,0.0,0.9595375722543352,inf,
boonelu01,0.0,642.0,932.0,77.0,111.0,0.0,0.9533615990308903,inf,
boonera01,17642.0,3725.0,2456.0,218.0,645.0,0.0,0.965932176902641,3.153213921324113,
bootcch01,444.0,6.0,18.0,2.0,3.0,0.0,0.9230769230769231,0.4864864864864865,
booth01,0.0,0.0,1.0,1.0,0.0,0.0,0.5,inf,
bootham01,0.0,218.0,218.0,111.0,16.0,0.0,0.7970749542961609,inf,
boothed01,0.0,381.0,125.0,130.0,8.0,0.0,0.7955974842767296,inf,
bootyjo01,196.0,5.0,16.0,4.0,2.0,0.0,0.84,0.9642857142857143,
boozejo01,1183.0,16.0,59.0,2.0,4.0,0.0,0.974025974025974,0.5705832628909552,
borboju01,4950.0,482.0,4.0,10.0,0.0,0.0,0.9798387096774194,0.8836363636363637,
borbope01,3080.0,54.0,152.0,16.0,8.0,0.0,0.9279279279279279,0.6019480519480519,
borbope02,815.0,19.0,39.0,1.0,4.0,0.0,0.9830508474576272,0.6404907975460122,
borchge01,0.0,6.0,16.0,7.0,1.0,0.0,0.7586206896551724,inf,
borchjo01,4401.0,357.0,13.0,7.0,4.0,0.0,0.9814323607427056,0.7566462167689162,
bordafr01,0.0,1160.0,420.0,76.0,33.0,0.0,0.9541062801932367,inf,
bordejo01,0.0,22.0,46.0,32.0,0.0,0.0,0.68,inf,
bordepa01,23105.0,5398.0,510.0,76.0,52.0,10.0,0.9872994652406417,2.3013200605929454,0.3447204968944099
bordimi01,43288.0,2883.0,4770.0,137.0,1129.0,0.0,0.982413350449294,1.5911338015154315,
bordiri01,1114.0,19.0,42.0,7.0,4.0,0.0,0.8970588235294118,0.49281867145421904,
bordlbi01,92.0,2.0,9.0,0.0,0.0,0.0,1.0,1.076086956521739,
borgmgl01,10866.0,2257.0,236.0,28.0,26.0,11.0,0.9888932963109877,2.0648812810601878,0.38611713665943603
borispa01,149.0,2.0,4.0,0.0,0.0,0.0,1.0,0.3624161073825503,
borkfr01,126.0,1.0,10.0,0.0,0.0,0.0,1.0,0.7857142857142857,
borkobo01,2210.0,748.0,23.0,14.0,9.0,0.0,0.9821656050955414,3.139819004524887,
borkoda01,1040.0,27.0,46.0,8.0,7.0,0.0,0.9012345679012346,0.6317307692307692,
borlato01,156.0,5.0,7.0,0.0,0.0,0.0,1.0,0.6923076923076923,
borlato02,809.0,19.0,25.0,4.0,1.0,0.0,0.9166666666666666,0.4894932014833127,
boromre01,0.0,72.0,107.0,8.0,17.0,0.0,0.9572192513368984,inf,
borosst01,9672.0,479.0,594.0,56.0,60.0,0.0,0.9503985828166519,0.9984491315136477,
borowha01,0.0,85.0,350.0,11.0,22.0,0.0,0.9753363228699552,inf,
borowjo01,1365.0,25.0,52.0,2.0,7.0,0.0,0.9746835443037974,0.5076923076923077,
bortoba01,0.0,2720.0,126.0,26.0,147.0,0.0,0.9909470752089137,inf,
boscajc01,210.0,76.0,4.0,1.0,0.0,0.0,0.9876543209876543,3.4285714285714284,0.2
boschdo01,4254.0,362.0,11.0,8.0,2.0,0.0,0.979002624671916,0.7891396332863188,
bosetri01,20460.0,2246.0,89.0,42.0,10.0,0.0,0.9823306689103912,1.0271260997067448,
boshebu01,45.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,
bosioch01,5130.0,147.0,246.0,15.0,35.0,0.0,0.9632352941176471,0.6894736842105263,
boskish01,2611.0,62.0,136.0,7.0,9.0,0.0,0.9658536585365853,0.682497127537342,
bosleth01,17202.0,1567.0,26.0,46.0,6.0,0.0,0.971934106162294,0.8334495988838507,
bosmadi01,4773.0,119.0,213.0,11.0,12.0,0.0,0.967930029154519,0.6260213702074168,
bosseme01,0.0,0.0,2.0,0.0,0.0,0.0,1.0,inf,
bossha01,0.0,1215.0,80.0,11.0,104.0,0.0,0.9915773353751914,inf,
bostihe01,0.0,0.0,2.0,0.0,0.0,0.0,1.0,inf,
bostoda01,34964.0,3105.0,72.0,76.0,23.0,0.0,0.9766369505072241,0.8177840064065897,
bostoly01,26114.0,2445.0,60.0,30.0,9.0,0.0,0.9881656804733728,0.8633300145515815,
boswean01,0.0,14.0,6.0,5.0,0.0,0.0,0.8,inf,
bosweda01,3196.0,62.0,129.0,8.0,7.0,0.0,0.9597989949748744,0.5378598247809763,
bosweke01,15797.0,1177.0,1434.0,67.0,299.0,0.0,0.9749813293502614,1.4875609292903715,
botelde01,204.0,3.0,7.0,0.0,0.0,0.0,1.0,0.4411764705882353,
bottajo01,0.0,44.0,9.0,0.0,0.0,0.0,1.0,inf,
bottari01,1887.0,38.0,66.0,3.0,8.0,0.0,0.9719626168224299,0.4960254372019078,
botteke01,2736.0,45.0,141.0,4.0,11.0,0.0,0.9789473684210527,0.6118421052631579,
bottira01,168.0,2.0,7.0,1.0,0.0,0.0,0.9,0.48214285714285715,
bottoji01,0.0,18337.0,815.0,223.0,1562.0,0.0,0.9884903225806452,inf,
bottsja01,924.0,125.0,4.0,3.0,8.0,0.0,0.9772727272727273,1.2564935064935066,
botzbo01,189.0,1.0,8.0,0.0,0.0,0.0,1.0,0.42857142857142855,
bouchal01,0.0,193.0,263.0,42.0,18.0,0.0,0.9156626506024096,inf,
bouchde01,438.0,7.0,23.0,2.0,2.0,0.0,0.9375,0.6164383561643836,
bouched01,15509.0,4909.0,451.0,66.0,435.0,0.0,0.9878363435311464,3.110451995615449,
bouchme01,0.0,24.0,2.0,1.0,1.0,0.0,0.9629629629629629,inf,
boudrlo01,0.0,3265.0,4877.0,230.0,1205.0,0.0,0.9725274725274725,inf,
bouldca01,215.0,6.0,12.0,3.0,1.0,0.0,0.8571428571428571,0.7534883720930232,
boultja01,0.0,29.0,77.0,4.0,5.0,0.0,0.9636363636363636,inf,
bourgja01,2979.0,359.0,12.0,8.0,3.0,0.0,0.978891820580475,1.1208459214501512,
bourgst01,120.0,4.0,8.0,0.0,0.0,0.0,1.0,0.9,
bourjch01,204.0,11.0,0.0,0.0,0.0,0.0,1.0,0.4852941176470588,
bourjpe01,9855.0,1293.0,22.0,12.0,3.0,0.0,0.9909570459683497,1.2009132420091324,
bourju01,318.0,952.0,57.0,6.0,119.0,0.0,0.994088669950739,28.556603773584907,
bournmi01,25761.0,2870.0,60.0,24.0,13.0,0.0,0.991875423155044,1.0236403866309538,
bournra01,7069.0,469.0,787.0,15.0,182.0,0.0,0.988198269079465,1.5990946385627387,
bourqpa01,2322.0,771.0,80.0,13.0,81.0,0.0,0.9849537037037037,3.298449612403101,
boutoji01,3716.0,112.0,177.0,15.0,13.0,0.0,0.9506578947368421,0.69994617868676,
boveemi01,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,
bowala01,57252.0,3323.0,6864.0,211.0,1267.0,0.0,0.9797076360838622,1.6013938377698596,
bowcobe01,0.0,22.0,32.0,7.0,4.0,0.0,0.8852459016393442,inf,
bowdemi01,402.0,9.0,16.0,1.0,2.0,0.0,0.9615384615384616,0.5597014925373134,
bowdeti01,0.0,4.0,0.0,0.0,0.0,0.0,1.0,inf,
bowench01,0.0,4.0,0.0,0.0,0.0,0.0,1.0,inf,
bowency01,0.0,0.0,5.0,2.0,0.0,0.0,0.7142857142857143,inf,
bowenro01,2835.0,680.0,46.0,10.0,8.0,0.0,0.9864130434782609,2.3047619047619046,0.1839080459770115
bowenry01,978.0,11.0,35.0,5.0,0.0,0.0,0.9019607843137255,0.4233128834355828,
bowensa01,17388.0,1204.0,46.0,34.0,8.0,0.0,0.9735202492211839,0.6469979296066253,
bowensa02,414.0,43.0,2.0,0.0,0.0,0.0,1.0,0.9782608695652174,
bowerbi01,0.0,46.0,2.0,1.0,0.0,0.0,0.9795918367346939,inf,
bowerbr01,594.0,44.0,4.0,0.0,0.0,0.0,1.0,0.7272727272727273,
bowerce01,63.0,1.0,2.0,0.0,1.0,0.0,1.0,0.42857142857142855,
bowerfr01,0.0,4879.0,1175.0,218.0,149.0,0.0,0.9652423469387755,inf,
bowersh01,57.0,2.0,2.0,1.0,0.0,0.0,0.8,0.631578947368421,
bowerst01,0.0,0.0,7.0,1.0,0.0,0.0,0.875,inf,
bowesfr01,0.0,164.0,67.0,35.0,8.0,0.0,0.868421052631579,inf,
bowieji01,111.0,44.0,2.0,0.0,5.0,0.0,1.0,3.72972972972973,
bowiemi01,468.0,7.0,18.0,1.0,0.0,0.0,0.9615384615384616,0.4807692307692308,
bowkejo01,3402.0,616.0,45.0,8.0,44.0,0.0,0.9880418535127056,1.7486772486772486,
bowlebr01,93.0,1.0,3.0,1.0,0.0,0.0,0.8,0.3870967741935484,
bowlech01,0.0,7.0,9.0,1.0,2.0,0.0,0.9411764705882353,inf,
bowleem01,0.0,0.0,0.0,0.0,0.0,0.0,,,
bowlegr01,0.0,2.0,5.0,2.0,1.0,0.0,0.7777777777777778,inf,
bowlist01,3974.0,354.0,30.0,6.0,2.0,0.0,0.9846153846153847,0.8696527428283845,
bowliwe01,39.0,0.0,4.0,0.0,0.0,0.0,1.0,0.9230769230769231,
bowmaab01,0.0,5.0,22.0,3.0,1.0,0.0,0.9,inf,
bowmabi01,0.0,41.0,13.0,5.0,1.0,0.0,0.9152542372881356,inf,
bowmabo01,0.0,10.0,73.0,3.0,0.0,0.0,0.9651162790697675,inf,
bowmabo02,6728.0,488.0,20.0,24.0,6.0,0.0,0.9548872180451128,0.6795481569560048,
bowmaer01,1786.0,111.0,163.0,13.0,22.0,0.0,0.9547038327526133,1.3807390817469205,
bowmajo01,0.0,86.0,254.0,15.0,17.0,0.0,0.9577464788732394,inf,
bowmaro01,50.0,10.0,20.0,0.0,0.0,0.0,1.0,5.4,
bowmasu01,0.0,12.0,29.0,8.0,1.0,0.0,0.8367346938775511,inf,
bowsere01,0.0,0.0,0.0,0.0,0.0,0.0,,,
bowsfte01,1989.0,49.0,115.0,15.0,9.0,0.0,0.9162011173184358,0.7420814479638009,
bowyetr01,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,
boxbebr01,345.0,5.0,14.0,5.0,1.0,0.0,0.7916666666666666,0.4956521739130435,
boydbi01,0.0,232.0,190.0,164.0,13.0,0.0,0.7201365187713311,inf,
boydbo01,10959.0,3793.0,225.0,39.0,378.0,0.0,0.9903869854572344,3.2997536271557624,
boydfr01,0.0,2.0,2.0,0.0,0.0,0.0,1.0,inf,
boydga01,33.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5454545454545454,
boydja01,0.0,55.0,72.0,27.0,5.0,0.0,0.8246753246753247,inf,
boydja02,397.0,8.0,27.0,3.0,1.0,0.0,0.9210526315789473,0.7934508816120907,
boydma01,0.0,1.0,7.0,1.0,0.0,0.0,0.8888888888888888,inf,
boydoi01,4169.0,128.0,187.0,11.0,13.0,0.0,0.9662576687116564,0.6800191892540177,
boydra01,0.0,4.0,13.0,3.0,0.0,0.0,0.85,inf,
boyerbl01,822.0,18.0,50.0,6.0,2.0,0.0,0.918918918918919,0.7445255474452555,
boyercl01,295.0,20.0,51.0,9.0,3.0,0.0,0.8875,2.166101694915254,
boyercl02,42389.0,1902.0,3810.0,198.0,443.0,0.0,0.966497461928934,1.2127674632569772,
boyerke01,53500.0,2666.0,3739.0,276.0,418.0,0.0,0.958688819039066,1.0774766355140186,
boylado01,24.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,
boylebu01,0.0,746.0,41.0,24.0,6.0,0.0,0.9704069050554871,inf,
boyleed01,0.0,16.0,4.0,2.0,0.0,0.0,0.9090909090909091,inf,
boyleha01,0.0,1.0,12.0,2.0,0.0,0.0,0.8666666666666667,inf,
boylehe01,0.0,240.0,341.0,67.0,15.0,0.0,0.8966049382716049,inf,
boyleja01,0.0,6660.0,1128.0,401.0,339.0,0.0,0.9510318720234461,inf,
boyleja02,0.0,6.0,23.0,2.0,2.0,0.0,0.9354838709677419,inf,
boyleji01,0.0,0.0,0.0,0.0,0.0,0.0,,,
bozema01,97.0,7.0,5.0,0.0,0.0,0.0,1.0,1.1134020618556701,
brabege01,1862.0,46.0,74.0,14.0,4.0,0.0,0.8955223880597015,0.5800214822771214,
brachbr01,501.0,9.0,23.0,6.0,4.0,0.0,0.8421052631578947,0.5748502994011976,
brachsi01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,inf,
brackan01,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,
brackgi01,0.0,637.0,29.0,21.0,15.0,0.0,0.9694323144104804,inf,
brackja01,0.0,0.0,25.0,0.0,0.0,0.0,1.0,inf,
brackjo01,0.0,2.0,19.0,2.0,1.0,0.0,0.9130434782608695,inf,
braddza01,153.0,0.0,2.0,0.0,0.0,0.0,1.0,0.11764705882352941,
bradeda01,1476.0,24.0,71.0,7.0,5.0,0.0,0.9313725490196079,0.5792682926829268,
bradedo01,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,
bradfbi01,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5,
bradfbu01,23275.0,1897.0,55.0,57.0,8.0,0.0,0.971627675460428,0.7548012889366272,
bradfch01,1546.0,31.0,109.0,6.0,2.0,0.0,0.958904109589041,0.815006468305304,
bradfla01,311.0,4.0,20.0,1.0,0.0,0.0,0.96,0.6945337620578779,
bradfvi01,0.0,3.0,0.0,0.0,0.0,0.0,1.0,inf,
bradlal01,0.0,3.0,0.0,0.0,0.0,0.0,1.0,inf,
bradlar01,0.0,4.0,2.0,0.0,0.0,0.0,1.0,inf,
bradlbe01,25.0,0.0,3.0,0.0,2.0,0.0,1.0,1.08,
bradlbi01,0.0,1985.0,3062.0,355.0,197.0,0.0,0.9342835986671603,inf,
bradlfo01,0.0,12.0,24.0,3.0,0.0,0.0,0.9230769230769231,inf,
bradlfr01,0.0,3.0,4.0,0.0,0.0,0.0,1.0,inf,
bradlge01,0.0,684.0,1123.0,297.0,59.0,0.0,0.8588403041825095,inf,
bradlge02,0.0,5.0,0.0,0.0,0.0,0.0,1.0,inf,
bradlhe01,0.0,2.0,24.0,0.0,0.0,0.0,1.0,inf,
bradlhu01,0.0,2151.0,119.0,21.0,92.0,0.0,0.9908336970755128,inf,
bradlja01,0.0,2.0,0.0,0.0,0.0,0.0,1.0,inf,
bradlja02,3762.0,824.0,31.0,4.0,18.0,0.0,0.9953434225844005,2.0454545454545454,
bradlma01,1242.0,91.0,6.0,0.0,2.0,0.0,1.0,0.7028985507246377,
bradlmi01,21639.0,1906.0,60.0,37.0,15.0,0.0,0.9815277084373439,0.8176902814362956,
bradlph01,49854.0,3866.0,123.0,48.0,15.0,0.0,0.9881099826603914,0.7201227584546877,
bradlry01,38.0,2.0,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,
bradlsc01,10546.0,2350.0,178.0,28.0,30.0,1.0,0.9890453834115805,2.1574056514318225,0.2425
bradlto01,3053.0,65.0,124.0,11.0,4.0,0.0,0.945,0.5571568948575172,
bradsda01,0.0,5.0,2.0,0.0,1.0,0.0,1.0,inf,
bradsge01,0.0,21.0,1.0,2.0,0.0,0.0,0.9166666666666666,inf,
bradsjo01,0.0,0.0,2.0,0.0,1.0,0.0,1.0,inf,
bradste01,630.0,46.0,2.0,2.0,0.0,0.0,0.96,0.6857142857142857,
brady01,0.0,4.0,1.0,3.0,0.0,0.0,0.625,inf,
bradybi01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,inf,
bradybo01,0.0,4.0,2.0,1.0,0.0,0.0,0.8571428571428571,inf,
bradybr01,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,
bradycl01,0.0,111.0,193.0,8.0,21.0,0.0,0.9743589743589743,inf,
bradydo01,135.0,14.0,21.0,0.0,4.0,0.0,1.0,2.3333333333333335,
bradyji01,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.47368421052631576,
bradyki01,0.0,2.0,8.0,2.0,1.0,0.0,0.8333333333333334,inf,
bradyne01,0.0,6.0,23.0,2.0,0.0,0.0,0.9354838709677419,inf,
bradyst01,0.0,1492.0,180.0,180.0,43.0,0.0,0.9028077753779697,inf,
bragabo01,0.0,1374.0,1346.0,143.0,252.0,0.0,0.9500523925951799,inf,
braggda01,29205.0,2458.0,92.0,31.0,23.0,0.0,0.9879891514916699,0.785824345146379,
braggdi01,0.0,0.0,10.0,0.0,1.0,0.0,1.0,inf,
bragggl01,29716.0,2496.0,69.0,100.0,12.0,0.0,0.9624765478424016,0.7768542199488491,
brainas01,0.0,61.0,137.0,57.0,4.0,0.0,0.7764705882352941,inf,
brainda01,0.0,1126.0,1604.0,247.0,145.0,0.0,0.9170305676855895,inf,
brainfr01,0.0,452.0,102.0,22.0,38.0,0.0,0.9618055555555556,inf,
braital01,0.0,0.0,0.0,0.0,0.0,0.0,,,
brameer01,0.0,11.0,136.0,7.0,4.0,0.0,0.9545454545454546,inf,
bramhar01,0.0,2.0,2.0,0.0,0.0,0.0,1.0,inf,
brancal01,0.0,469.0,701.0,90.0,128.0,0.0,0.9285714285714286,inf,
brancha01,15.0,1.0,2.0,0.0,0.0,0.0,1.0,1.8,
brancno01,0.0,0.0,17.0,0.0,0.0,0.0,1.0,inf,
brancra01,180.0,72.0,169.0,12.0,7.0,0.0,0.9525691699604744,12.05,
brancro01,34.0,0.0,0.0,0.0,0.0,0.0,,0.0,
brandbi01,0.0,1.0,15.0,0.0,0.0,0.0,1.0,inf,
brandbu01,1770.0,41.0,79.0,7.0,3.0,0.0,0.9448818897637795,0.6101694915254238,
brandch01,0.0,3.0,43.0,4.0,0.0,0.0,0.92,inf,
branded01,0.0,78.0,512.0,14.0,19.0,0.0,0.9768211920529801,inf,
brandja01,51731.0,4429.0,188.0,99.0,31.0,0.0,0.9790076335877863,0.8032514353095822,
brandma01,433.0,8.0,14.0,0.0,0.0,0.0,1.0,0.45727482678983833,
brandro01,9467.0,2032.0,299.0,35.0,53.0,9.0,0.985207100591716,2.2160135206506815,0.36444444444444446
brannmi01,0.0,3.0,5.0,8.0,0.0,0.0,0.5,inf,
brannot01,0.0,303.0,481.0,28.0,80.0,0.0,0.9655172413793104,inf,
branodu01,0.0,231.0,17.0,7.0,18.0,0.0,0.9725490196078431,inf,
bransje01,10781.0,573.0,1015.0,54.0,203.0,0.0,0.9671132764920828,1.3256655226787868,
branski01,0.0,12805.0,737.0,237.0,670.0,0.0,0.9827999129109515,inf,
brantcl01,324.0,8.0,19.0,4.0,1.0,0.0,0.8709677419354839,0.75,
brantje01,2577.0,46.0,82.0,3.0,4.0,0.0,0.9770992366412213,0.4470314318975553,
brantma01,102.0,28.0,1.0,2.0,6.0,0.0,0.9354838709677419,2.5588235294117645,
brantmi01,14086.0,1180.0,24.0,20.0,6.0,0.0,0.9836601307189542,0.7692744569075678,
brantmi02,16992.0,1803.0,53.0,11.0,11.0,0.0,0.9941081949651848,0.9830508474576272,
brantro01,2412.0,713.0,61.0,7.0,7.0,0.0,0.9910371318822023,2.888059701492537,0.27631578947368424
branyru01,17655.0,2431.0,709.0,72.0,276.0,0.0,0.9775840597758406,1.600679694137638,
brashki01,0.0,0.0,3.0,0.0,0.0,0.0,1.0,inf,
brashro01,0.0,888.0,137.0,33.0,62.0,0.0,0.9688090737240076,inf,
brasiry01,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,
bratcjo01,0.0,0.0,0.0,0.0,0.0,0.0,,,
bratsfr01,0.0,62.0,3.0,3.0,0.0,0.0,0.9558823529411765,inf,
braunjo01,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,
braunry01,150.0,1.0,7.0,1.0,0.0,0.0,0.8888888888888888,0.48,
braunry02,27552.0,2301.0,218.0,46.0,24.0,0.0,0.9820662768031189,0.8228440766550522,
braunst01,30951.0,1988.0,747.0,103.0,101.0,0.0,0.963706835799859,0.7952893282931085,
bravoan01,1856.0,132.0,3.0,6.0,0.0,0.0,0.9574468085106383,0.6546336206896551,
braxtga01,0.0,35.0,181.0,12.0,8.0,0.0,0.9473684210526315,inf,
braybi01,591.0,9.0,17.0,3.0,0.0,0.0,0.896551724137931,0.39593908629441626,
braybu01,0.0,6.0,0.0,0.0,0.0,0.0,1.0,inf,
brazecr01,114.0,41.0,4.0,1.0,3.0,0.0,0.9782608695652174,3.5526315789473686,
brazede01,813.0,12.0,32.0,4.0,3.0,0.0,0.9166666666666666,0.4870848708487085,
brazifr01,0.0,351.0,44.0,10.0,30.0,0.0,0.9753086419753086,inf,
brazlal01,253.0,43.0,284.0,13.0,11.0,0.0,0.961764705882353,11.632411067193676,
brazoyh01,366.0,6.0,15.0,1.0,2.0,0.0,0.9545454545454546,0.5163934426229508,
breale01,33.0,0.0,0.0,0.0,0.0,0.0,,0.0,
breamsi01,21967.0,7437.0,786.0,69.0,620.0,0.0,0.9916787264833574,3.3690080575408565,
breazji01,902.0,281.0,8.0,2.0,24.0,0.0,0.993127147766323,2.8835920177383594,
brechha01,0.0,78.0,376.0,8.0,22.0,0.0,0.9826839826839827,inf,
breckbi01,0.0,0.0,0.0,0.0,0.0,0.0,,,
bredebr01,4855.0,493.0,20.0,14.0,15.0,0.0,0.9734345351043643,0.9509783728115345,
breedda01,665.0,162.0,11.0,5.0,2.0,1.0,0.9719101123595506,2.3413533834586464,0.25
breedha01,3454.0,1229.0,97.0,14.0,112.0,0.0,0.9895522388059701,3.455124493341054,
breedma01,8750.0,776.0,931.0,51.0,231.0,0.0,0.9709897610921502,1.7557714285714285,
breinfr01,1311.0,36.0,62.0,6.0,2.0,0.0,0.9423076923076923,0.6727688787185355,
breital01,0.0,0.0,1.0,1.0,0.0,0.0,0.5,inf,
breitte01,0.0,328.0,697.0,68.0,25.0,0.0,0.9377859103385179,inf,
bremehe01,0.0,239.0,36.0,6.0,4.0,0.0,0.9786476868327402,inf,
brenesa01,0.0,0.0,0.0,0.0,0.0,0.0,,,
brenlbo01,19056.0,4109.0,513.0,87.0,93.0,5.0,0.9815247398598429,2.1829345088161207,0.3526448362720403
brennad01,0.0,26.0,175.0,11.0,5.0,0.0,0.9481132075471698,inf,
brennbe01,0.0,1.0,5.0,0.0,0.0,0.0,1.0,inf,
brenndo01,0.0,10.0,75.0,5.0,5.0,0.0,0.9444444444444444,inf,
brennji01,0.0,491.0,287.0,139.0,22.0,0.0,0.8484187568157033,inf,
brennji02,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,
brennto01,657.0,21.0,43.0,2.0,5.0,0.0,0.9696969696969697,0.8767123287671232,
brennwi01,73.0,4.0,4.0,0.0,0.0,0.0,1.0,0.9863013698630136,
brentbr01,168.0,28.0,0.0,0.0,0.0,0.0,1.0,1.5,
brently01,0.0,6.0,49.0,2.0,1.0,0.0,0.9649122807017544,inf,
brenzbi01,0.0,237.0,30.0,4.0,5.0,0.0,0.985239852398524,inf,
breslcr01,1365.0,20.0,54.0,4.0,3.0,0.0,0.9487179487179487,0.4879120879120879,
bresnro01,0.0,5138.0,1416.0,241.0,138.0,0.0,0.964532744665195,inf,
bressed01,26901.0,1827.0,2839.0,184.0,556.0,0.0,0.962061855670103,1.5610572097691535,
bressru01,0.0,3104.0,287.0,85.0,122.0,0.0,0.9755466052934407,inf,
bretoji01,0.0,107.0,207.0,31.0,10.0,0.0,0.9101449275362319,inf,
brettge01,57394.0,5562.0,3987.0,292.0,675.0,0.0,0.9703282186769637,1.4973864863923059,
bretthe01,0.0,1.0,6.0,0.0,0.0,0.0,1.0,inf,
brettke01,4579.0,104.0,263.0,13.0,18.0,0.0,0.9657894736842105,0.7213365363616511,
brettry01,0.0,3.0,3.0,1.0,1.0,0.0,0.8571428571428571,inf,
breuema01,0.0,19.0,75.0,6.0,4.0,0.0,0.94,inf,
brewebi01,536.0,6.0,20.0,3.0,1.0,0.0,0.896551724137931,0.43656716417910446,
brewech01,18.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,
breweja01,0.0,6.0,29.0,4.0,1.0,0.0,0.8974358974358975,inf,
breweji01,3121.0,30.0,150.0,10.0,10.0,0.0,0.9473684210526315,0.519064402435117,
brewemi01,276.0,18.0,0.0,0.0,0.0,0.0,1.0,0.5869565217391305,
brewero01,2531.0,498.0,36.0,8.0,38.0,0.0,0.985239852398524,1.8988542078229949,
breweto01,4528.0,125.0,343.0,16.0,22.0,0.0,0.9669421487603306,0.9302120141342756,
breweto02,354.0,18.0,0.0,0.0,0.0,0.0,1.0,0.4576271186440678,
brewija01,361.0,7.0,14.0,0.0,2.0,0.0,1.0,0.5235457063711911,
